arm,stage,global_step,local_step,loss,lr
full,2,443850,43850,0.9869135,0.0001
full,2,443900,43900,0.9868288,0.0001
full,2,443950,43950,0.9868296,0.0001
full,2,444000,44000,0.9867091,0.0001
full,2,444050,44050,0.9865243,0.0001
full,2,444100,44100,0.9868228,0.0001
full,2,444150,44150,0.9863076,0.0001
full,2,444200,44200,0.9864976,0.0001
full,2,444250,44250,0.986296,0.0001
full,2,444300,44300,0.9868661,0.0001
full,2,444350,44350,0.9862733,0.0001
full,2,444400,44400,0.9866986,0.0001
full,2,444450,44450,0.9866592,0.0001
full,2,444500,44500,0.9864973,0.0001
full,2,444550,44550,0.9866817,0.0001
full,2,444600,44600,0.9860786,0.0001
full,2,444650,44650,0.9865658,0.0001
full,2,444700,44700,0.9868377,0.0001
full,2,444750,44750,0.986384,0.0001
full,2,444800,44800,0.9865448,0.0001
full,2,444850,44850,0.9870077,0.0001
full,2,444900,44900,0.9870564,0.0001
full,2,444950,44950,0.9867731,0.0001
full,2,445000,45000,0.9868982,0.0001
full,2,445050,45050,0.986608,0.0001
full,2,445100,45100,0.9866977,0.0001
full,2,445150,45150,0.9863164,0.0001
full,2,445200,45200,0.9861568,0.0001
full,2,445250,45250,0.9866487,0.0001
full,2,445300,45300,0.9865976,0.0001
full,2,445350,45350,0.9866528,0.0001
full,2,445400,45400,0.9863712,0.0001
full,2,445450,45450,0.9868661,0.0001
full,2,445500,45500,0.9865995,0.0001
full,2,445550,45550,0.9865083,0.0001
full,2,445600,45600,0.9866449,0.0001
full,2,445650,45650,0.9866562,0.0001
full,2,445700,45700,0.9865829,0.0001
full,2,445750,45750,0.9867939,0.0001
full,2,445800,45800,0.9865789,0.0001
full,2,445850,45850,0.9866285,0.0001
full,2,445900,45900,0.9861974,0.0001
full,2,445950,45950,0.9861882,0.0001
full,2,446000,46000,0.9867085,0.0001
full,2,446050,46050,0.9864069,0.0001
full,2,446100,46100,0.9866172,0.0001
full,2,446150,46150,0.9864323,0.0001
full,2,446200,46200,0.9866683,0.0001
full,2,446250,46250,0.9867488,0.0001
full,2,446300,46300,0.9862931,0.0001
full,2,446350,46350,0.9869099,0.0001
full,2,446400,46400,0.9869539,0.0001
full,2,446450,46450,0.9870457,0.0001
full,2,446500,46500,0.9865059,0.0001
full,2,446550,46550,0.9867097,0.0001
full,2,446600,46600,0.9863554,0.0001
full,2,446650,46650,0.9863955,0.0001
full,2,446700,46700,0.9867563,0.0001
full,2,446750,46750,0.9869107,0.0001
full,2,446800,46800,0.9866868,0.0001
full,2,446850,46850,0.9860582,0.0001
full,2,446900,46900,0.9867622,0.0001
full,2,446950,46950,0.9870254,0.0001
full,2,447000,47000,0.9863868,0.0001
full,2,447050,47050,0.986384,0.0001
full,2,447100,47100,0.9863641,0.0001
full,2,447150,47150,0.9865128,0.0001
full,2,447200,47200,0.9867694,0.0001
full,2,447250,47250,0.9866819,0.0001
full,2,447300,47300,0.9868,0.0001
full,2,447350,47350,0.9865509,0.0001
full,2,447400,47400,0.9866697,0.0001
full,2,447450,47450,0.9866945,0.0001
full,2,447500,47500,0.9865565,0.0001
full,2,447550,47550,0.9863344,0.0001
full,2,447600,47600,0.987105,0.0001
full,2,447650,47650,0.9862432,0.0001
full,2,447700,47700,0.9867675,0.0001
full,2,447750,47750,0.9864426,0.0001
full,2,447800,47800,0.986599,0.0001
full,2,447850,47850,0.9866342,0.0001
full,2,447900,47900,0.9867169,0.0001
full,2,447950,47950,0.9862253,0.0001
full,2,448000,48000,0.986832,0.0001
full,2,448050,48050,0.986522,0.0001
full,2,448100,48100,0.9864167,0.0001
full,2,448150,48150,0.9864044,0.0001
full,2,448200,48200,0.9866836,0.0001
full,2,448250,48250,0.9863438,0.0001
full,2,448300,48300,0.9866366,0.0001
full,2,448350,48350,0.9864554,0.0001
full,2,448400,48400,0.9867895,0.0001
full,2,448450,48450,0.986246,0.0001
full,2,448500,48500,0.9864172,0.0001
full,2,448550,48550,0.9865949,0.0001
full,2,448600,48600,0.9866359,0.0001
full,2,448650,48650,0.9864655,0.0001
full,2,448700,48700,0.9862146,0.0001
full,2,448750,48750,0.9867188,0.0001
full,2,448800,48800,0.9863668,0.0001
full,2,448850,48850,0.9870947,0.0001
full,2,448900,48900,0.9861633,0.0001
full,2,448950,48950,0.9868281,0.0001
full,2,449000,49000,0.98669,0.0001
full,2,449050,49050,0.9866255,0.0001
full,2,449100,49100,0.9866023,0.0001
full,2,449150,49150,0.9862254,0.0001
full,2,449200,49200,0.9860984,0.0001
full,2,449250,49250,0.986832,0.0001
full,2,449300,49300,0.9869253,0.0001
full,2,449350,49350,0.9868149,0.0001
full,2,449400,49400,0.9866246,0.0001
full,2,449450,49450,0.9869827,0.0001
full,2,449500,49500,0.9862273,0.0001
full,2,449550,49550,0.9862288,0.0001
full,2,449600,49600,0.9865876,0.0001
full,2,449650,49650,0.9869996,0.0001
full,2,449700,49700,0.986837,0.0001
full,2,449750,49750,0.9863685,0.0001
full,2,449800,49800,0.9865924,0.0001
full,2,449850,49850,0.9868344,0.0001
full,2,449900,49900,0.9864789,0.0001
full,2,449950,49950,0.9866232,0.0001
full,2,450000,50000,0.9870452,0.0001
full,2,450050,50050,0.9866457,0.0001
full,2,450100,50100,0.9865283,0.0001
full,2,450150,50150,0.9867033,0.0001
full,2,450200,50200,0.9864784,0.0001
full,2,450250,50250,0.9868417,0.0001
full,2,450300,50300,0.9864787,0.0001
full,2,450350,50350,0.9866791,0.0001
full,2,450400,50400,0.9867911,0.0001
full,2,450450,50450,0.9865239,0.0001
full,2,450500,50500,0.9866229,0.0001
full,2,450550,50550,0.9869083,0.0001
full,2,450600,50600,0.9866361,0.0001
full,2,450650,50650,0.9862857,0.0001
full,2,450700,50700,0.9866534,0.0001
full,2,450750,50750,0.9864306,0.0001
full,2,450800,50800,0.9864887,0.0001
full,2,450850,50850,0.9866742,0.0001
full,2,450900,50900,0.9865108,0.0001
full,2,450950,50950,0.9867135,0.0001
full,2,451000,51000,0.9869117,0.0001
full,2,451050,51050,0.9865131,0.0001
full,2,451100,51100,0.9866064,0.0001
full,2,451150,51150,0.9865881,0.0001
full,2,451200,51200,0.9864393,0.0001
full,2,451250,51250,0.9863776,0.0001
full,2,451300,51300,0.9866428,0.0001
full,2,451350,51350,0.9867302,0.0001
full,2,451400,51400,0.9863206,0.0001
full,2,451450,51450,0.9863319,0.0001
full,2,451500,51500,0.9864519,0.0001
full,2,451550,51550,0.9866822,0.0001
full,2,451600,51600,0.9866647,0.0001
full,2,451650,51650,0.9866777,0.0001
full,2,451700,51700,0.9860767,0.0001
full,2,451750,51750,0.9869174,0.0001
full,2,451800,51800,0.9869676,0.0001
full,2,451850,51850,0.9863932,0.0001
full,2,451900,51900,0.986544,0.0001
full,2,451950,51950,0.9867997,0.0001
full,2,452000,52000,0.9861826,0.0001
full,2,452050,52050,0.9866906,0.0001
full,2,452100,52100,0.9866437,0.0001
full,2,452150,52150,0.9869191,0.0001
full,2,452200,52200,0.9866281,0.0001
full,2,452250,52250,0.986333,0.0001
full,2,452300,52300,0.986553,0.0001
full,2,452350,52350,0.9861265,0.0001
full,2,452400,52400,0.9867985,0.0001
full,2,452450,52450,0.9869066,0.0001
full,2,452500,52500,0.9867176,0.0001
full,2,452550,52550,0.9867516,0.0001
full,2,452600,52600,0.9865311,0.0001
full,2,452650,52650,0.9873136,0.0001
full,2,452700,52700,0.9863629,0.0001
full,2,452750,52750,0.9866582,0.0001
full,2,452800,52800,0.9866271,0.0001
full,2,452850,52850,0.9867939,0.0001
full,2,452900,52900,0.9863055,0.0001
full,2,452950,52950,0.9864522,0.0001
full,2,453000,53000,0.9866105,0.0001
full,2,453050,53050,0.986478,0.0001
full,2,453100,53100,0.987069,0.0001
full,2,453150,53150,0.9867179,0.0001
full,2,453200,53200,0.9865268,0.0001
full,2,453250,53250,0.986846,0.0001
full,2,453300,53300,0.9863495,0.0001
full,2,453350,53350,0.9864532,0.0001
full,2,453400,53400,0.9865672,0.0001
full,2,453450,53450,0.9866668,0.0001
full,2,453500,53500,0.9869376,0.0001
full,2,453550,53550,0.9865602,0.0001
full,2,453600,53600,0.9863721,0.0001
full,2,453650,53650,0.9867327,0.0001
full,2,453700,53700,0.98651,0.0001
full,2,453750,53750,0.9867266,0.0001
full,2,453800,53800,0.9864801,0.0001
full,2,453850,53850,0.9863501,0.0001
full,2,453900,53900,0.9862396,0.0001
full,2,453950,53950,0.9864833,0.0001
full,2,454000,54000,0.9864017,0.0001
full,2,454050,54050,0.9867986,0.0001
full,2,454100,54100,0.9864137,0.0001
full,2,454150,54150,0.9868588,0.0001
full,2,454200,54200,0.9866841,0.0001
full,2,454250,54250,0.9864318,0.0001
full,2,454300,54300,0.9866753,0.0001
full,2,454350,54350,0.9864647,0.0001
full,2,454400,54400,0.9865852,0.0001
full,2,454450,54450,0.986667,0.0001
full,2,454500,54500,0.9865183,0.0001
full,2,454550,54550,0.9863099,0.0001
full,2,454600,54600,0.9864708,0.0001
full,2,454650,54650,0.9866167,0.0001
full,2,454700,54700,0.9867388,0.0001
full,2,454750,54750,0.9866965,0.0001
full,2,454800,54800,0.9865638,0.0001
full,2,454850,54850,0.9863502,0.0001
full,2,454900,54900,0.9863969,0.0001
full,2,454950,54950,0.9870971,0.0001
full,2,455000,55000,0.9865868,0.0001
full,2,455050,55050,0.9865176,0.0001
full,2,455100,55100,0.9864939,0.0001
full,2,455150,55150,0.9867029,0.0001
full,2,455200,55200,0.9867979,0.0001
full,2,455250,55250,0.9865312,0.0001
full,2,455300,55300,0.9865025,0.0001
full,2,455350,55350,0.9864095,0.0001
full,2,455400,55400,0.9867887,0.0001
full,2,455450,55450,0.986604,0.0001
full,2,455500,55500,0.9867527,0.0001
full,2,455550,55550,0.9869806,0.0001
full,2,455600,55600,0.9868074,0.0001
full,2,455650,55650,0.9865799,0.0001
full,2,455700,55700,0.9865947,0.0001
full,2,455750,55750,0.9865018,0.0001
full,2,455800,55800,0.9862942,0.0001
full,2,455850,55850,0.987045,0.0001
full,2,455900,55900,0.9863844,0.0001
full,2,455950,55950,0.9867053,0.0001
full,2,456000,56000,0.9866457,0.0001
full,2,456050,56050,0.9870097,0.0001
full,2,456100,56100,0.9868575,0.0001
full,2,456150,56150,0.9866762,0.0001
full,2,456200,56200,0.9866663,0.0001
full,2,456250,56250,0.9868329,0.0001
full,2,456300,56300,0.9869314,0.0001
full,2,456350,56350,0.9863526,0.0001
full,2,456400,56400,0.9865993,0.0001
full,2,456450,56450,0.9868628,0.0001
full,2,456500,56500,0.9868889,0.0001
full,2,456550,56550,0.9867633,0.0001
full,2,456600,56600,0.9863664,0.0001
full,2,456650,56650,0.9866067,0.0001
full,2,456700,56700,0.9869173,0.0001
full,2,456750,56750,0.9861768,0.0001
full,2,456800,56800,0.9866165,0.0001
full,2,456850,56850,0.9867215,0.0001
full,2,456900,56900,0.9866124,0.0001
full,2,456950,56950,0.9865369,0.0001
full,2,457000,57000,0.9865088,0.0001
full,2,457050,57050,0.986741,0.0001
full,2,457100,57100,0.9865813,0.0001
full,2,457150,57150,0.9868184,0.0001
full,2,457200,57200,0.9869379,0.0001
full,2,457250,57250,0.9868138,0.0001
full,2,457300,57300,0.9867638,0.0001
full,2,457350,57350,0.9864293,0.0001
full,2,457400,57400,0.9866655,0.0001
full,2,457450,57450,0.986594,0.0001
full,2,457500,57500,0.9862822,0.0001
full,2,457550,57550,0.9861736,0.0001
full,2,457600,57600,0.9865288,0.0001
full,2,457650,57650,0.9867187,0.0001
full,2,457700,57700,0.986707,0.0001
full,2,457750,57750,0.9867187,0.0001
full,2,457800,57800,0.9871953,0.0001
full,2,457850,57850,0.9867339,0.0001
full,2,457900,57900,0.9867197,0.0001
full,2,457950,57950,0.9865152,0.0001
full,2,458000,58000,0.986599,0.0001
full,2,458050,58050,0.9860465,0.0001
full,2,458100,58100,0.9867933,0.0001
full,2,458150,58150,0.986406,0.0001
full,2,458200,58200,0.9867377,0.0001
full,2,458250,58250,0.9863406,0.0001
full,2,458300,58300,0.9866878,0.0001
full,2,458350,58350,0.9860206,0.0001
full,2,458400,58400,0.9866337,0.0001
full,2,458450,58450,0.9867612,0.0001
full,2,458500,58500,0.986519,0.0001
full,2,458550,58550,0.9868686,0.0001
full,2,458600,58600,0.986536,0.0001
full,2,458650,58650,0.9867526,0.0001
full,2,458700,58700,0.986623,0.0001
full,2,458750,58750,0.9865344,0.0001
full,2,458800,58800,0.9865052,0.0001
full,2,458850,58850,0.9859541,0.0001
full,2,458900,58900,0.9870868,0.0001
full,2,458950,58950,0.9864153,0.0001
full,2,459000,59000,0.9865285,0.0001
full,2,459050,59050,0.9867698,0.0001
full,2,459100,59100,0.9868669,0.0001
full,2,459150,59150,0.9866867,0.0001
full,2,459200,59200,0.9869288,0.0001
full,2,459250,59250,0.9865086,0.0001
full,2,459300,59300,0.9869043,0.0001
full,2,459350,59350,0.9864419,0.0001
full,2,459400,59400,0.9868205,0.0001
full,2,459450,59450,0.9865915,0.0001
full,2,459500,59500,0.986728,0.0001
full,2,459550,59550,0.9866325,0.0001
full,2,459600,59600,0.98684,0.0001
full,2,459650,59650,0.98674,0.0001
full,2,459700,59700,0.9865056,0.0001
full,2,459750,59750,0.9866617,0.0001
full,2,459800,59800,0.9865652,0.0001
full,2,459850,59850,0.9864784,0.0001
full,2,459900,59900,0.9864037,0.0001
full,2,459950,59950,0.9865952,0.0001
full,2,460000,60000,0.9863402,0.0001
full,2,460050,60050,0.986405,0.0001
full,2,460100,60100,0.9867552,0.0001
full,2,460150,60150,0.9863235,0.0001
full,2,460200,60200,0.9867117,0.0001
full,2,460250,60250,0.9865775,0.0001
full,2,460300,60300,0.9865634,0.0001
full,2,460350,60350,0.9866601,0.0001
full,2,460400,60400,0.9865912,0.0001
full,2,460450,60450,0.9865825,0.0001
full,2,460500,60500,0.9861965,0.0001
full,2,460550,60550,0.9871463,0.0001
full,2,460600,60600,0.9865581,0.0001
full,2,460650,60650,0.98678,0.0001
full,2,460700,60700,0.9865822,0.0001
full,2,460750,60750,0.9864903,0.0001
full,2,460800,60800,0.9866201,0.0001
full,2,460850,60850,0.986456,0.0001
full,2,460900,60900,0.9864098,0.0001
full,2,460950,60950,0.9863029,0.0001
full,2,461000,61000,0.9866289,0.0001
full,2,461050,61050,0.9864935,0.0001
full,2,461100,61100,0.9867882,0.0001
full,2,461150,61150,0.9864562,0.0001
full,2,461200,61200,0.986887,0.0001
full,2,461250,61250,0.9868585,0.0001
full,2,461300,61300,0.986323,0.0001
full,2,461350,61350,0.9862602,0.0001
full,2,461400,61400,0.985942,0.0001
full,2,461450,61450,0.9866838,0.0001
full,2,461500,61500,0.9866936,0.0001
full,2,461550,61550,0.9868031,0.0001
full,2,461600,61600,0.986561,0.0001
full,2,461650,61650,0.9867906,0.0001
full,2,461700,61700,0.9869037,0.0001
full,2,461750,61750,0.9867342,0.0001
full,2,461800,61800,0.9868553,0.0001
full,2,461850,61850,0.9862952,0.0001
full,2,461900,61900,0.9870761,0.0001
full,2,461950,61950,0.9865947,0.0001
full,2,462000,62000,0.98677,0.0001
full,2,462050,62050,0.9867703,0.0001
full,2,462100,62100,0.9864103,0.0001
full,2,462150,62150,0.9865894,0.0001
full,2,462200,62200,0.9863159,0.0001
full,2,462250,62250,0.9866411,0.0001
full,2,462300,62300,0.9867132,0.0001
full,2,462350,62350,0.9865257,0.0001
full,2,462400,62400,0.986598,0.0001
full,2,462450,62450,0.9865618,0.0001
full,2,462500,62500,0.9864206,0.0001
full,2,462550,62550,0.9868905,0.0001
full,2,462600,62600,0.9865692,0.0001
full,2,462650,62650,0.9868888,0.0001
full,2,462700,62700,0.9864154,0.0001
full,2,462750,62750,0.9865026,0.0001
full,2,462800,62800,0.9863167,0.0001
full,2,462850,62850,0.9871054,0.0001
full,2,462900,62900,0.9869016,0.0001
full,2,462950,62950,0.9862818,0.0001
full,2,463000,63000,0.9866198,0.0001
full,2,463050,63050,0.986761,0.0001
full,2,463100,63100,0.9865844,0.0001
full,2,463150,63150,0.9863884,0.0001
full,2,463200,63200,0.9867297,0.0001
full,2,463250,63250,0.9866561,0.0001
full,2,463300,63300,0.9865773,0.0001
full,2,463350,63350,0.9864876,0.0001
full,2,463400,63400,0.9868131,0.0001
full,2,463450,63450,0.9865832,0.0001
full,2,463500,63500,0.9866403,0.0001
full,2,463550,63550,0.9867797,0.0001
full,2,463600,63600,0.9866219,0.0001
full,2,463650,63650,0.9866053,0.0001
full,2,463700,63700,0.9869421,0.0001
full,2,463750,63750,0.9865093,0.0001
full,2,463800,63800,0.9866093,0.0001
full,2,463850,63850,0.9865354,0.0001
full,2,463900,63900,0.98671,0.0001
full,2,463950,63950,0.9865194,0.0001
full,2,464000,64000,0.98678,0.0001
full,2,464050,64050,0.9870315,0.0001
full,2,464100,64100,0.9867014,0.0001
full,2,464150,64150,0.9867237,0.0001
full,2,464200,64200,0.986387,0.0001
full,2,464250,64250,0.9865324,0.0001
full,2,464300,64300,0.9867351,0.0001
full,2,464350,64350,0.9868437,0.0001
full,2,464400,64400,0.9865359,0.0001
full,2,464450,64450,0.9866309,0.0001
full,2,464500,64500,0.986829,0.0001
full,2,464550,64550,0.9863802,0.0001
full,2,464600,64600,0.9861494,0.0001
full,2,464650,64650,0.9862366,0.0001
full,2,464700,64700,0.9863511,0.0001
full,2,464750,64750,0.9865614,0.0001
full,2,464800,64800,0.9861786,0.0001
full,2,464850,64850,0.9865249,0.0001
full,2,464900,64900,0.9869156,0.0001
full,2,464950,64950,0.98659,0.0001
full,2,465000,65000,0.9863656,0.0001
full,2,465050,65050,0.9869046,0.0001
full,2,465100,65100,0.9867819,0.0001
full,2,465150,65150,0.986365,0.0001
full,2,465200,65200,0.9865905,0.0001
full,2,465250,65250,0.9867618,0.0001
full,2,465300,65300,0.9862994,0.0001
full,2,465350,65350,0.9867568,0.0001
full,2,465400,65400,0.9866477,0.0001
full,2,465450,65450,0.9869054,0.0001
full,2,465500,65500,0.9861327,0.0001
full,2,465550,65550,0.9863607,0.0001
full,2,465600,65600,0.986495,0.0001
full,2,465650,65650,0.9860794,0.0001
full,2,465700,65700,0.9864601,0.0001
full,2,465750,65750,0.9867341,0.0001
full,2,465800,65800,0.986866,0.0001
full,2,465850,65850,0.9863161,0.0001
full,2,465900,65900,0.986325,0.0001
full,2,465950,65950,0.986643,0.0001
full,2,466000,66000,0.9869974,0.0001
full,2,466050,66050,0.987042,0.0001
full,2,466100,66100,0.9865252,0.0001
full,2,466150,66150,0.9867258,0.0001
full,2,466200,66200,0.9865456,0.0001
full,2,466250,66250,0.9864138,0.0001
full,2,466300,66300,0.9867446,0.0001
full,2,466350,66350,0.9864962,0.0001
full,2,466400,66400,0.9870661,0.0001
full,2,466450,66450,0.9866892,0.0001
full,2,466500,66500,0.9866111,0.0001
full,2,466550,66550,0.9868962,0.0001
full,2,466600,66600,0.986825,0.0001
full,2,466650,66650,0.9865374,0.0001
full,2,466700,66700,0.986793,0.0001
full,2,466750,66750,0.9864876,0.0001
full,2,466800,66800,0.9869465,0.0001
full,2,466850,66850,0.9871621,0.0001
full,2,466900,66900,0.9869182,0.0001
full,2,466950,66950,0.9865776,0.0001
full,2,467000,67000,0.9867377,0.0001
full,2,467050,67050,0.9868597,0.0001
full,2,467100,67100,0.9866389,0.0001
full,2,467150,67150,0.9866059,0.0001
full,2,467200,67200,0.9866176,0.0001
full,2,467250,67250,0.9866917,0.0001
full,2,467300,67300,0.9863119,0.0001
full,2,467350,67350,0.9868513,0.0001
full,2,467400,67400,0.9868331,0.0001
full,2,467450,67450,0.9865418,0.0001
full,2,467500,67500,0.9862276,0.0001
full,2,467550,67550,0.9861216,0.0001
full,2,467600,67600,0.9869717,0.0001
full,2,467650,67650,0.9864312,0.0001
full,2,467700,67700,0.9868953,0.0001
full,2,467750,67750,0.9869148,0.0001
full,2,467800,67800,0.9867942,0.0001
full,2,467850,67850,0.9862318,0.0001
full,2,467900,67900,0.9865094,0.0001
full,2,467950,67950,0.9867377,0.0001
full,2,468000,68000,0.9865909,0.0001
full,2,468050,68050,0.9865043,0.0001
full,2,468100,68100,0.9863874,0.0001
full,2,468150,68150,0.9865219,0.0001
full,2,468200,68200,0.9866462,0.0001
full,2,468250,68250,0.9864137,0.0001
full,2,468300,68300,0.9861873,0.0001
full,2,468350,68350,0.9866037,0.0001
full,2,468400,68400,0.9862747,0.0001
full,2,468450,68450,0.9863982,0.0001
full,2,468500,68500,0.9865056,0.0001
full,2,468550,68550,0.98659,0.0001
full,2,468600,68600,0.9863073,0.0001
full,2,468650,68650,0.986737,0.0001
full,2,468700,68700,0.9864951,0.0001
full,2,468750,68750,0.986411,0.0001
full,2,468800,68800,0.9866356,0.0001
full,2,468850,68850,0.986205,0.0001
full,2,468900,68900,0.9870322,0.0001
full,2,468950,68950,0.9865987,0.0001
full,2,469000,69000,0.9869133,0.0001
full,2,469050,69050,0.9866085,0.0001
full,2,469100,69100,0.9867268,0.0001
full,2,469150,69150,0.9863786,0.0001
full,2,469200,69200,0.9866933,0.0001
full,2,469250,69250,0.9863582,0.0001
full,2,469300,69300,0.9868146,0.0001
full,2,469350,69350,0.9867735,0.0001
full,2,469400,69400,0.9866971,0.0001
full,2,469450,69450,0.9869028,0.0001
full,2,469500,69500,0.9866,0.0001
full,2,469550,69550,0.9868572,0.0001
full,2,469600,69600,0.9868702,0.0001
full,2,469650,69650,0.9862764,0.0001
full,2,469700,69700,0.986407,0.0001
full,2,469750,69750,0.9864606,0.0001
full,2,469800,69800,0.9867334,0.0001
full,2,469850,69850,0.9866051,0.0001
full,2,469900,69900,0.9863845,0.0001
full,2,469950,69950,0.986461,0.0001
full,2,470000,70000,0.9867169,0.0001
full,2,470050,70050,0.9864137,0.0001
full,2,470100,70100,0.9868225,0.0001
full,2,470150,70150,0.9869344,0.0001
full,2,470200,70200,0.9861661,0.0001
full,2,470250,70250,0.9865186,0.0001
full,2,470300,70300,0.9862494,0.0001
full,2,470350,70350,0.9866024,0.0001
full,2,470400,70400,0.9864468,0.0001
full,2,470450,70450,0.9870551,0.0001
full,2,470500,70500,0.9865075,0.0001
full,2,470550,70550,0.9866841,0.0001
full,2,470600,70600,0.9870653,0.0001
full,2,470650,70650,0.9867121,0.0001
full,2,470700,70700,0.9863909,0.0001
full,2,470750,70750,0.9866826,0.0001
full,2,470800,70800,0.9867856,0.0001
full,2,470850,70850,0.9866176,0.0001
full,2,470900,70900,0.9868513,0.0001
full,2,470950,70950,0.98646,0.0001
full,2,471000,71000,0.9863076,0.0001
full,2,471050,71050,0.9863909,0.0001
full,2,471100,71100,0.9864973,0.0001
full,2,471150,71150,0.9871563,0.0001
full,2,471200,71200,0.9866516,0.0001
full,2,471250,71250,0.9864751,0.0001
full,2,471300,71300,0.9866956,0.0001
full,2,471350,71350,0.9867881,0.0001
full,2,471400,71400,0.9864769,0.0001
full,2,471450,71450,0.9868756,0.0001
full,2,471500,71500,0.9868271,0.0001
full,2,471550,71550,0.9867119,0.0001
full,2,471600,71600,0.9869775,0.0001
full,2,471650,71650,0.9865492,0.0001
full,2,471700,71700,0.9864036,0.0001
full,2,471750,71750,0.9862009,0.0001
full,2,471800,71800,0.9865595,0.0001
full,2,471850,71850,0.9866364,0.0001
full,2,471900,71900,0.9866607,0.0001
full,2,471950,71950,0.9854482,0.0001
full,2,472000,72000,0.986374,0.0001
full,2,472050,72050,0.9867715,0.0001
full,2,472100,72100,0.9866238,0.0001
full,2,472150,72150,0.9868217,0.0001
full,2,472200,72200,0.9865728,0.0001
full,2,472250,72250,0.9860449,0.0001
full,2,472300,72300,0.9857244,0.0001
full,2,472350,72350,0.9862968,0.0001
full,2,472400,72400,0.9865541,0.0001
full,2,472450,72450,0.9866568,0.0001
full,2,472500,72500,0.9867364,0.0001
full,2,472550,72550,0.9860438,0.0001
full,2,472600,72600,0.9866495,0.0001
full,2,472650,72650,0.9865805,0.0001
full,2,472700,72700,0.986726,0.0001
full,2,472750,72750,0.986596,0.0001
full,2,472800,72800,0.9863293,0.0001
full,2,472850,72850,0.9867211,0.0001
full,2,472900,72900,0.9867096,0.0001
full,2,472950,72950,0.986572,0.0001
full,2,473000,73000,0.9866735,0.0001
full,2,473050,73050,0.9866957,0.0001
full,2,473100,73100,0.9868788,0.0001
full,2,473150,73150,0.9862282,0.0001
full,2,473200,73200,0.9869731,0.0001
full,2,473250,73250,0.9867285,0.0001
full,2,473300,73300,0.9868029,0.0001
full,2,473350,73350,0.9864762,0.0001
full,2,473400,73400,0.9869589,0.0001
full,2,473450,73450,0.9865076,0.0001
full,2,473500,73500,0.9862538,0.0001
full,2,473550,73550,0.9865152,0.0001
full,2,473600,73600,0.9865952,0.0001
full,2,473650,73650,0.9870562,0.0001
full,2,473700,73700,0.9866756,0.0001
full,2,473750,73750,0.9867116,0.0001
full,2,473800,73800,0.9865395,0.0001
full,2,473850,73850,0.986528,0.0001
full,2,473900,73900,0.9864991,0.0001
full,2,473950,73950,0.9866945,0.0001
full,2,474000,74000,0.9870078,0.0001
full,2,474050,74050,0.9863051,0.0001
full,2,474100,74100,0.9866571,0.0001
full,2,474150,74150,0.9865603,0.0001
full,2,474200,74200,0.9865012,0.0001
full,2,474250,74250,0.9867171,0.0001
full,2,474300,74300,0.986706,0.0001
full,2,474350,74350,0.9865849,0.0001
full,2,474400,74400,0.9870198,0.0001
full,2,474450,74450,0.986346,0.0001
full,2,474500,74500,0.9870503,0.0001
full,2,474550,74550,0.9864385,0.0001
full,2,474600,74600,0.9860589,0.0001
full,2,474650,74650,0.9866326,0.0001
full,2,474700,74700,0.9869465,0.0001
full,2,474750,74750,0.9865838,0.0001
full,2,474800,74800,0.9867165,0.0001
full,2,474850,74850,0.9869299,0.0001
full,2,474900,74900,0.9867427,0.0001
full,2,474950,74950,0.9865659,0.0001
full,2,475000,75000,0.9867715,0.0001
full,2,475050,75050,0.9866204,0.0001
full,2,475100,75100,0.9862871,0.0001
full,2,475150,75150,0.9867268,0.0001
full,2,475200,75200,0.9865566,0.0001
full,2,475250,75250,0.9866627,0.0001
full,2,475300,75300,0.9862148,0.0001
full,2,475350,75350,0.986626,0.0001
full,2,475400,75400,0.9864612,0.0001
full,2,475450,75450,0.9864446,0.0001
full,2,475500,75500,0.9862013,0.0001
full,2,475550,75550,0.9864603,0.0001
full,2,475600,75600,0.9865407,0.0001
full,2,475650,75650,0.9864854,0.0001
full,2,475700,75700,0.9866835,0.0001
full,2,475750,75750,0.9866049,0.0001
full,2,475800,75800,0.9868524,0.0001
full,2,475850,75850,0.9868818,0.0001
full,2,475900,75900,0.986619,0.0001
full,2,475950,75950,0.9864705,0.0001
full,2,476000,76000,0.9860557,0.0001
full,2,476050,76050,0.9866127,0.0001
full,2,476100,76100,0.9869195,0.0001
full,2,476150,76150,0.9864435,0.0001
full,2,476200,76200,0.9866251,0.0001
full,2,476250,76250,0.98651,0.0001
full,2,476300,76300,0.9866301,0.0001
full,2,476350,76350,0.9865361,0.0001
full,2,476400,76400,0.9867396,0.0001
full,2,476450,76450,0.9865672,0.0001
full,2,476500,76500,0.9864878,0.0001
full,2,476550,76550,0.9867721,0.0001
full,2,476600,76600,0.9866208,0.0001
full,2,476650,76650,0.9864165,0.0001
full,2,476700,76700,0.9865648,0.0001
full,2,476750,76750,0.9868072,0.0001
full,2,476800,76800,0.986929,0.0001
full,2,476850,76850,0.9868778,0.0001
full,2,476900,76900,0.986607,0.0001
full,2,476950,76950,0.9863417,0.0001
full,2,477000,77000,0.986231,0.0001
full,2,477050,77050,0.9863588,0.0001
full,2,477100,77100,0.9865928,0.0001
full,2,477150,77150,0.9861554,0.0001
full,2,477200,77200,0.9864576,0.0001
full,2,477250,77250,0.9868075,0.0001
